Zeitstempel,Strombilanz Schweiz,Strombudget Schweiz,Stromverbrauch Schweiz
2016-07-22 00:00:00+00:00,211031.0481250002,2459064.5065625003,2248033.4584375
2016-07-22 04:00:00+00:00,163699.07343750028,2985682.97125,2821983.8978124997
2016-07-22 08:00:00+00:00,179565.72581250034,3108509.7825625,2928944.0567499995
2016-07-22 12:00:00+00:00,185639.11850000033,2937179.209125,2751540.0906249997
2016-07-22 16:00:00+00:00,155198.20512499986,2837034.1395624997,2681835.9344375
2016-07-22 20:00:00+00:00,167097.51562499953,2662676.8191874996,2495579.3035625
2016-07-23 00:00:00+00:00,219008.79962499999,2450055.775625,2231046.976
2016-07-23 04:00:00+00:00,174043.63506250083,2483676.1739375005,2309632.5388749996
2016-07-23 08:00:00+00:00,154210.51537499996,2600732.7449375,2446522.2295625
2016-07-23 12:00:00+00:00,156287.6317499997,2423271.431875,2266983.800125
2016-07-23 16:00:00+00:00,156879.9028750006,2728204.6118125003,2571324.7089374997
2016-07-23 20:00:00+00:00,158862.02474999987,2434314.20075,2275452.176
2016-07-24 00:00:00+00:00,306225.07299999986,2291844.8914375,1985619.8184375
2016-07-24 04:00:00+00:00,270328.4299374998,2240858.2811249997,1970529.8511875
2016-07-24 08:00:00+00:00,232034.66743749985,2209703.5150625,1977668.847625
2016-07-24 12:00:00+00:00,298647.3811875002,2230886.187125,1932238.8059375
2016-07-24 16:00:00+00:00,146451.4339374993,2348537.6013749996,2202086.1674375003
2016-07-24 20:00:00+00:00,168514.86362499977,2433481.6530624996,2264966.7894375
2016-07-25 00:00:00+00:00,248705.43868750008,2408700.1615625,2159994.722875
2016-07-25 04:00:00+00:00,149690.8803124996,2869809.348125,2720118.4678125004
2016-07-25 08:00:00+00:00,139625.53649999993,2871773.81025,2732148.27375
2016-07-25 12:00:00+00:00,147537.1692499998,2844488.504375,2696951.335125
2016-07-25 16:00:00+00:00,154644.43500000006,2982929.3325,2828284.8975
2016-07-25 20:00:00+00:00,200038.6434999993,2659170.1151874997,2459131.4716875004
2016-07-26 00:00:00+00:00,275849.1540000001,2488386.856625,2212537.702625
2016-07-26 04:00:00+00:00,172112.68899999978,2941077.1900624996,2768964.5010625
2016-07-26 08:00:00+00:00,154888.82937499974,3072150.4375624997,2917261.6081875
2016-07-26 12:00:00+00:00,162197.5428749998,2998817.339625,2836619.79675
2016-07-26 16:00:00+00:00,151196.42612499883,3093819.148937499,2942622.7228125003
2016-07-26 20:00:00+00:00,170840.0561875007,2723598.1661250005,2552758.1099374997
2016-07-27 00:00:00+00:00,359332.0019375002,2661735.931125,2302403.9291875
2016-07-27 04:00:00+00:00,178884.48606250016,2914685.0781875,2735800.592125
2016-07-27 08:00:00+00:00,167370.8962500007,3121444.8822500003,2954073.9859999996
2016-07-27 12:00:00+00:00,178789.2508749999,3075781.7284375,2896992.4775625
2016-07-27 16:00:00+00:00,141074.7099375003,2830448.7746875,2689374.06475
2016-07-27 20:00:00+00:00,198199.78562499955,2648722.226,2450522.4403750002
2016-07-28 00:00:00+00:00,319322.4660000005,2551240.2830625004,2231917.8170625
2016-07-28 04:00:00+00:00,147162.09812500002,2762325.8195625,2615163.7214375
2016-07-28 08:00:00+00:00,150384.6109374999,3092035.6962499996,2941651.0853124997
2016-07-28 12:00:00+00:00,159724.45037500048,2839623.2476875004,2679898.7973125
2016-07-28 16:00:00+00:00,136739.5619374998,2740505.7871875,2603766.22525
2016-07-28 20:00:00+00:00,186255.79825,2595430.6210625,2409174.8228125
2016-07-29 00:00:00+00:00,268719.7595625003,2459139.7648750003,2190420.0053125
2016-07-29 04:00:00+00:00,136196.04800000042,2845631.1501875003,2709435.1021875
2016-07-29 08:00:00+00:00,151099.81337500084,2984329.3668750003,2833229.5534999995
2016-07-29 12:00:00+00:00,155202.24362500012,2825557.8498125,2670355.6061875
2016-07-29 16:00:00+00:00,149216.29737499962,2864698.63575,2715482.3383750003
2016-07-29 20:00:00+00:00,160182.33868750045,2679012.1105,2518829.7718124995
2016-07-30 00:00:00+00:00,358611.35862500034,2495865.6645,2137254.3058749996
2016-07-30 04:00:00+00:00,224190.84337500017,2427740.4509375,2203549.6075625
2016-07-30 08:00:00+00:00,186238.38012500014,2729175.740875,2542937.36075
2016-07-30 12:00:00+00:00,255959.7558125006,2763174.3425000003,2507214.5866874997
2016-07-30 16:00:00+00:00,144119.45931249997,2626270.8938125,2482151.4345
2016-07-30 20:00:00+00:00,160526.5658125002,2560135.0221875003,2399608.456375
2016-07-31 00:00:00+00:00,393902.46018749964,2416310.8049999997,2022408.3448125
2016-07-31 04:00:00+00:00,370613.0656250003,2333007.0323125003,1962393.9666875
2016-07-31 08:00:00+00:00,190005.6230624998,2270202.2861874998,2080196.663125
2016-07-31 12:00:00+00:00,411993.9858124999,2358578.4953125,1946584.5095
2016-07-31 16:00:00+00:00,190533.83675000072,2379147.5479375003,2188613.7111874996
2016-07-31 20:00:00+00:00,306424.4813125003,2595336.5934375003,2288912.112125
2016-08-01 00:00:00+00:00,482524.301125,2507098.8715625,2024574.5704375
2016-08-01 04:00:00+00:00,173760.05012500007,2269152.22075,2095392.1706249998
2016-08-01 08:00:00+00:00,186599.09774999972,2466482.68925,2279883.5915
2016-08-01 12:00:00+00:00,180933.85287500033,2311718.6628125003,2130784.8099375
2016-08-01 16:00:00+00:00,141155.4064374999,2555207.6304375,2414052.224
2016-08-01 20:00:00+00:00,180709.8096874999,2470873.5996875,2290163.79
2016-08-02 00:00:00+00:00,333578.91318750056,2236254.7993125003,1902675.8861249997
2016-08-02 04:00:00+00:00,151473.64831249928,2475644.5579999997,2324170.9096875004
2016-08-02 08:00:00+00:00,140711.86070812494,2740426.893770625,2599715.0330625
2016-08-02 12:00:00+00:00,128524.35443749977,2476052.0889999997,2347527.7345625
2016-08-02 16:00:00+00:00,126828.15500000026,2546754.816125,2419926.6611249996
2016-08-02 20:00:00+00:00,214321.4878750001,2378168.5049375,2163847.0170625
2016-08-03 00:00:00+00:00,379607.70812500035,2159630.0291875005,1780022.3210625001
2016-08-03 04:00:00+00:00,166487.9794375007,2436474.5475000003,2269986.5680624996
2016-08-03 08:00:00+00:00,198561.60037499946,2790307.83975,2591746.2393750004
2016-08-03 12:00:00+00:00,166781.17868749984,2635027.157125,2468245.9784375
2016-08-03 16:00:00+00:00,157225.99243750004,2626537.7904374995,2469311.7979999995
2016-08-03 20:00:00+00:00,232432.71987499995,2477203.2436875,2244770.5238125
2016-08-04 00:00:00+00:00,358546.2536875,2317238.479125,1958692.2254375
2016-08-04 04:00:00+00:00,159906.2036875002,2653453.5272500003,2493547.3235625
2016-08-04 08:00:00+00:00,150896.8702499997,3080672.0905625,2929775.2203125004
2016-08-04 12:00:00+00:00,156491.56075000018,3012071.5010625003,2855579.9403125
2016-08-04 16:00:00+00:00,150964.09749999968,2862398.2829374997,2711434.1854375
2016-08-04 20:00:00+00:00,226884.90893749986,2554410.9413750004,2327526.0324375005
2016-08-05 00:00:00+00:00,418011.85406250064,2409234.1712500006,1991222.3171875
2016-08-05 04:00:00+00:00,150966.09481249982,2678945.9153125,2527979.8205000004
2016-08-05 08:00:00+00:00,142070.48875000002,2933577.6121875,2791507.1234375
2016-08-05 12:00:00+00:00,176761.9983125003,2496792.33775,2320030.3394374996
2016-08-05 16:00:00+00:00,147895.32143750042,2653737.09475,2505841.7733124997
2016-08-05 20:00:00+00:00,195184.3837500005,2470476.6735625,2275292.2898124997
2016-08-06 00:00:00+00:00,366142.57556250016,2290021.9975625,1923879.422
2016-08-06 04:00:00+00:00,277818.9268750001,2033465.5019999999,1755646.5751249997
2016-08-06 08:00:00+00:00,354510.23718750034,2224009.150125,1869498.9129374998
2016-08-06 12:00:00+00:00,394390.0123124998,2089334.7958749998,1694944.7835625
2016-08-06 16:00:00+00:00,146558.91143750027,2231681.7689375,2085122.8575
2016-08-06 20:00:00+00:00,199144.8844999997,2198435.8580624997,1999290.9735625
2016-08-07 00:00:00+00:00,360781.05075000017,1844374.1424375002,1483593.0916875
2016-08-07 04:00:00+00:00,361521.69368749997,1821779.8311875002,1460258.1375000002
2016-08-07 08:00:00+00:00,386931.87887500017,2184084.3711875,1797152.4923125
2016-08-07 12:00:00+00:00,392798.8472500001,2131942.7905,1739143.94325
2016-08-07 16:00:00+00:00,191838.4108125004,2163077.3974375003,1971238.986625
2016-08-07 20:00:00+00:00,252975.33543750015,2228840.6155000003,1975865.2800625002
2016-08-08 00:00:00+00:00,408700.659,2021019.3131875,1612318.6541875
2016-08-08 04:00:00+00:00,137822.1598125,2091302.9559374999,1953480.7961249999
2016-08-08 08:00:00+00:00,125641.56987500004,2609107.9409375,2483466.3710625
2016-08-08 12:00:00+00:00,145318.15500000026,2512880.4919375004,2367562.3369375
2016-08-08 16:00:00+00:00,135471.51381250052,2617235.81375,2481764.2999374997
2016-08-08 20:00:00+00:00,221880.40150000015,2425570.4211875,2203690.0196875
2016-08-09 00:00:00+00:00,341770.74475000007,2126471.9054375,1784701.1606875001
2016-08-09 04:00:00+00:00,116966.30949999997,2355291.3375625,2238325.0280625
2016-08-09 08:00:00+00:00,129056.0234999992,2511583.6073749997,2382527.5838750005
2016-08-09 12:00:00+00:00,159083.59593750024,2496976.6873125,2337893.091375
2016-08-09 16:00:00+00:00,129341.57137500029,2546504.9626875003,2417163.3913125
2016-08-09 20:00:00+00:00,189194.00268749986,2299583.5969375,2110389.59425
2016-08-10 00:00:00+00:00,323555.9956874999,2028606.216875,1705050.2211875
2016-08-10 04:00:00+00:00,113660.45262499992,2293679.1104375003,2180018.6578125004
2016-08-10 08:00:00+00:00,130657.31162499962,2453640.9225625,2322983.6109375004
2016-08-10 12:00:00+00:00,146956.34587500058,2334256.2304375004,2187299.8845625
2016-08-10 16:00:00+00:00,130360.2880625003,2451206.2904375,2320846.0023749997
2016-08-10 20:00:00+00:00,183009.88318750006,2232309.665,2049299.7818125
2016-08-11 00:00:00+00:00,329050.27337500034,2053899.4801250002,1724849.20675
2016-08-11 04:00:00+00:00,138434.59274999984,2269209.6633125,2130775.0705625
2016-08-11 08:00:00+00:00,120214.63437499944,2448662.4273125,2328447.7929375004
2016-08-11 12:00:00+00:00,137417.98793749977,2378547.393,2241129.4050625004
2016-08-11 16:00:00+00:00,126875.99425000045,2492029.4688750003,2365153.474625
2016-08-11 20:00:00+00:00,179172.3119374998,2281119.1080625,2101946.7961250003
2016-08-12 00:00:00+00:00,280940.7782500002,2010926.30375,1729985.5254999998
2016-08-12 04:00:00+00:00,123551.1799999997,2315443.8541249996,2191892.674125
2016-08-12 08:00:00+00:00,132321.1490000002,2616815.9944375,2484494.8454374997
2016-08-12 12:00:00+00:00,159486.63568750024,2083173.9227500001,1923687.2870625
2016-08-12 16:00:00+00:00,126464.75075000012,2249656.876375,2123192.125625
2016-08-12 20:00:00+00:00,172629.68687499966,2216153.5780625,2043523.8911875002
2016-08-13 00:00:00+00:00,361714.40731250006,2042328.7663750001,1680614.3590625
2016-08-13 04:00:00+00:00,271702.2062500003,1967293.9948125002,1695591.7885625
2016-08-13 08:00:00+00:00,266543.9556249997,2187336.7203749996,1920792.7647499999
2016-08-13 12:00:00+00:00,276147.40493749967,2203418.6509374995,1927271.2459999998
2016-08-13 16:00:00+00:00,137803.4707500001,2196277.226625,2058473.755875
2016-08-13 20:00:00+00:00,176702.35106250015,2019892.5855625,1843190.2344999998
2016-08-14 00:00:00+00:00,367273.71175000025,1737285.1234375,1370011.4116874998
2016-08-14 04:00:00+00:00,324216.03987500025,1625992.6231875,1301776.5833124998
2016-08-14 08:00:00+00:00,365827.80837500026,1888580.5473125002,1522752.7389375
2016-08-14 12:00:00+00:00,379498.839625,1855891.6010625,1476392.7614375
2016-08-14 16:00:00+00:00,150625.806875,1956612.5774375,1805986.7705625
2016-08-14 20:00:00+00:00,194490.32212499972,1915699.673,1721209.3508750002
2016-08-15 00:00:00+00:00,317315.04356250004,1643282.9148125001,1325967.87125
2016-08-15 04:00:00+00:00,140746.08587499987,2043370.12025,1902624.034375
2016-08-15 08:00:00+00:00,163107.9486250002,2118570.4978125,1955462.5491875
2016-08-15 12:00:00+00:00,165106.78406249965,1984005.9389999998,1818899.1549375001
2016-08-15 16:00:00+00:00,135602.8956249999,2222267.879125,2086664.9835
2016-08-15 20:00:00+00:00,165955.04856249993,1977485.4736875,1811530.425125
2016-08-16 00:00:00+00:00,283523.4808125,1771486.35325,1487962.8724375
2016-08-16 04:00:00+00:00,129248.02006250061,2235533.9463750003,2106285.9263124997
2016-08-16 08:00:00+00:00,126450.86193750007,2599038.0846875,2472587.2227499997
2016-08-16 12:00:00+00:00,142008.42150000017,2575296.1404375006,2433287.7189375004
2016-08-16 16:00:00+00:00,144889.6743750004,2754742.7841250002,2609853.10975
2016-08-16 20:00:00+00:00,160359.49481249973,2429272.4001249997,2268912.9053125
2016-08-17 00:00:00+00:00,254751.75693749962,2114751.1059374996,1859999.349
2016-08-17 04:00:00+00:00,134316.05906249955,2533955.6232499997,2399639.5641875
2016-08-17 08:00:00+00:00,127333.22149999999,2724230.4092499996,2596897.1877499996
2016-08-17 12:00:00+00:00,139842.83431249904,2666076.883875,2526234.049562501
2016-08-17 16:00:00+00:00,158968.8476250004,2796475.4471875005,2637506.5995625
2016-08-17 20:00:00+00:00,162779.62193749938,2312301.6004999997,2149521.9785625003
2016-08-18 00:00:00+00:00,251070.0172499998,2012970.7134999998,1761900.69625
2016-08-18 04:00:00+00:00,135418.2268749997,2331850.5848749997,2196432.358
2016-08-18 08:00:00+00:00,151233.81706249993,2573728.6018124996,2422494.7847499996
2016-08-18 12:00:00+00:00,138918.28374999994,2455251.3435,2316333.05975
2016-08-18 16:00:00+00:00,143292.97468749946,2628893.6639374997,2485600.6892500003
2016-08-18 20:00:00+00:00,146592.55375000043,2264312.842625,2117720.2888749996
2016-08-19 00:00:00+00:00,240569.78937499947,2107348.5613124995,1866778.7719375
2016-08-19 04:00:00+00:00,142659.97243749956,2540150.1356875,2397490.16325
2016-08-19 08:00:00+00:00,163723.91187500022,2791540.1416875003,2627816.2298125
2016-08-19 12:00:00+00:00,145622.0834374996,2662130.9489375,2516508.8655000003
2016-08-19 16:00:00+00:00,153734.53756249975,2731196.0922499998,2577461.5546875
2016-08-19 20:00:00+00:00,196544.27818749985,2417738.03375,2221193.7555625
2016-08-20 00:00:00+00:00,337674.9989375004,2135805.3444375005,1798130.3455
2016-08-20 04:00:00+00:00,243792.39818749996,2024367.2023749999,1780574.8041875
2016-08-20 08:00:00+00:00,210879.88168750005,2219188.4189375,2008308.53725
2016-08-20 12:00:00+00:00,290835.9135,2126286.0189375,1835450.1054375002
2016-08-20 16:00:00+00:00,155972.8176874998,2178882.6281875,2022909.8105000001
2016-08-20 20:00:00+00:00,236840.70912500005,2166596.44675,1929755.737625
2016-08-21 00:00:00+00:00,351643.85843749996,1881091.831,1529447.9725625
2016-08-21 04:00:00+00:00,346143.9441874998,1838393.1468749999,1492249.2026875
2016-08-21 08:00:00+00:00,330149.0858125002,1927485.7488125002,1597336.663
2016-08-21 12:00:00+00:00,366094.832375,1894290.0223125,1528195.1899375
2016-08-21 16:00:00+00:00,177446.3451874999,2166626.395125,1989180.0499375
2016-08-21 20:00:00+00:00,210420.69325,2280572.9415,2070152.2482500002
2016-08-22 00:00:00+00:00,340098.17706250027,1999358.4515625,1659260.2744999998
2016-08-22 04:00:00+00:00,131745.18537499942,2477798.7846874995,2346053.5993125
2016-08-22 08:00:00+00:00,130446.6279374999,2706026.714125,2575580.0861875
2016-08-22 12:00:00+00:00,127520.07962499978,2487799.7631874997,2360279.6835625
2016-08-22 16:00:00+00:00,147663.96312500024,2697172.992375,2549509.0292499997
2016-08-22 20:00:00+00:00,128608.70362499962,2266557.4975,2137948.7938750004
2016-08-23 00:00:00+00:00,247704.2011249999,2198014.8460625,1950310.6449375001
2016-08-23 04:00:00+00:00,136656.4123750003,2478791.7060625004,2342135.2936875
2016-08-23 08:00:00+00:00,141033.3409374999,2643272.1005625,2502238.759625
2016-08-23 12:00:00+00:00,142922.47950000037,2606306.485625,2463384.006125
2016-08-23 16:00:00+00:00,151872.18225000007,2693215.7589375,2541343.5766875
2016-08-23 20:00:00+00:00,168031.1588750002,2330588.8379375,2162557.6790624997
2016-08-24 00:00:00+00:00,256083.86606250005,2188207.5635,1932123.6974375
2016-08-24 04:00:00+00:00,146273.03368749935,2386481.823875,2240208.7901875004
2016-08-24 08:00:00+00:00,144916.93287499994,2648018.0284375,2503101.0955625
2016-08-24 12:00:00+00:00,155817.26531249983,2641847.787625,2486030.5223125
2016-08-24 16:00:00+00:00,154466.21306249965,2640975.7934999997,2486509.5804375
2016-08-24 20:00:00+00:00,158439.75662500015,2232660.4183125,2074220.6616875
2016-08-25 00:00:00+00:00,335967.9874374999,2277851.722375,1941883.7349375
2016-08-25 04:00:00+00:00,191664.30393749988,2587413.94275,2395749.6388125
2016-08-25 08:00:00+00:00,147618.82687500026,2789135.2343125,2641516.4074374996
2016-08-25 12:00:00+00:00,156857.1218124996,2697733.5673125,2540876.4455000004
2016-08-25 16:00:00+00:00,170150.49006249942,2649235.3965,2479084.9064375004
2016-08-25 20:00:00+00:00,156352.1844375003,2271181.8764375,2114829.692
2016-08-26 00:00:00+00:00,294877.77662499994,2260362.1893125,1965484.4126875
2016-08-26 04:00:00+00:00,178994.2823125003,2660751.9259375,2481757.6436249996
2016-08-26 08:00:00+00:00,158155.61749999924,2948832.3324374994,2790676.7149375
2016-08-26 12:00:00+00:00,146213.54112500045,2892235.914625,2746022.3734999998
2016-08-26 16:00:00+00:00,159276.28868750017,2877537.1438125,2718260.855125
2016-08-26 20:00:00+00:00,178729.39956250042,2496969.6393125,2318240.2397499997
2016-08-27 00:00:00+00:00,274934.0255,2455641.4035,2180707.378
2016-08-27 04:00:00+00:00,225566.95200000005,2350309.6513125002,2124742.6993125
2016-08-27 08:00:00+00:00,238827.1754999999,2477383.9921875,2238556.8166875
2016-08-27 12:00:00+00:00,279425.18131250003,2509813.474375,2230388.2930625
2016-08-27 16:00:00+00:00,159152.34087500023,2714658.4169375002,2555506.0760625
2016-08-27 20:00:00+00:00,178318.8578125001,2484610.445625,2306291.5878125
2016-08-28 00:00:00+00:00,321773.23924999987,2417110.39475,2095337.1555
2016-08-28 04:00:00+00:00,336851.45375000034,2244673.8379375003,1907822.3841875
2016-08-28 08:00:00+00:00,320831.68200000003,2271734.8249375,1950903.1429375
2016-08-28 12:00:00+00:00,372267.32599999965,2310873.7399999998,1938606.414
2016-08-28 16:00:00+00:00,155683.22756249923,2593465.8549999995,2437782.6274375003
2016-08-28 20:00:00+00:00,150259.25787500013,2468605.448375,2318346.1905
2016-08-29 00:00:00+00:00,267158.0333125002,2362701.363625,2095543.3303125
2016-08-29 04:00:00+00:00,166410.6982499999,2806609.6198125,2640198.9215625003
2016-08-29 08:00:00+00:00,170987.78262499953,3085341.2820625002,2914353.4994375007
2016-08-29 12:00:00+00:00,178018.55587500054,3032977.4960625004,2854958.9401875
2016-08-29 16:00:00+00:00,152623.7388125006,2853137.9896875005,2700514.250875
2016-08-29 20:00:00+00:00,180075.60437499965,2427166.0694999998,2247090.465125
2016-08-30 00:00:00+00:00,358962.0819999997,2431169.29125,2072207.20925
2016-08-30 04:00:00+00:00,221546.42537500057,2901373.6224375004,2679827.1970625
2016-08-30 08:00:00+00:00,208760.00543749984,3136554.7929999996,2927794.7875624998
2016-08-30 12:00:00+00:00,174292.74987500068,3116328.5235625003,2942035.7736874996
2016-08-30 16:00:00+00:00,156149.27087499946,2920006.4588124994,2763857.1879375
2016-08-30 20:00:00+00:00,166983.04712500004,2545201.014875,2378217.96775
2016-08-31 00:00:00+00:00,337186.27906249976,2435994.0599375,2098807.780875
2016-08-31 04:00:00+00:00,154767.4241249999,2896948.0124375,2742180.5883125
2016-08-31 08:00:00+00:00,186155.0479375003,3206599.11775,3020444.0698125
2016-08-31 12:00:00+00:00,200573.50074999966,3077015.1312499996,2876441.6305
2016-08-31 16:00:00+00:00,163596.00649999967,2926443.6775625,2762847.6710625
2016-08-31 20:00:00+00:00,186377.34587500012,2572715.47725,2386338.131375
2016-09-01 00:00:00+00:00,350097.21162499953,2394719.5566249997,2044622.3450000002
2016-09-01 04:00:00+00:00,165071.90249999939,2877480.8758125,2712408.9733125004
2016-09-01 08:00:00+00:00,183096.55825000023,3182209.92625,2999113.368
2016-09-01 12:00:00+00:00,185785.9685625001,3014899.9515625,2829113.983
2016-09-01 16:00:00+00:00,178022.0318750008,2960043.5648750006,2782021.533
2016-09-01 20:00:00+00:00,180042.90381250018,2571634.2001875,2391591.296375
2016-09-02 00:00:00+00:00,384382.60387500003,2460255.8976875,2075873.2938124998
2016-09-02 04:00:00+00:00,167395.21324999956,2863303.9437499996,2695908.7305
2016-09-02 08:00:00+00:00,163973.36868750025,3094231.5994375004,2930258.23075
2016-09-02 12:00:00+00:00,159556.1690624999,2884649.590625,2725093.4215625003
2016-09-02 16:00:00+00:00,146884.4821250001,2839928.995875,2693044.51375
2016-09-02 20:00:00+00:00,163508.49331250042,2510018.5658750003,2346510.0725625
2016-09-03 00:00:00+00:00,284860.1288125003,2202896.823125,1918036.6943124998
2016-09-03 04:00:00+00:00,209929.58437499963,2400388.9801875,2190459.3958125003
2016-09-03 08:00:00+00:00,146783.9010625002,2428257.7490625,2281473.8479999998
2016-09-03 12:00:00+00:00,200799.29618750047,2451574.9020000002,2250775.6058124998
2016-09-03 16:00:00+00:00,144252.3147499999,2600069.3918124996,2455817.0770624997
2016-09-03 20:00:00+00:00,209762.6540625007,2376374.4608750003,2166611.8068124996
2016-09-04 00:00:00+00:00,354162.13512500003,2104220.8855,1750058.7503749998
2016-09-04 04:00:00+00:00,343304.16024999996,2147269.2058125,1803965.0455625
2016-09-04 08:00:00+00:00,302763.677625,2145682.0804375,1842918.4028125
2016-09-04 12:00:00+00:00,330302.39156250004,2088497.72625,1758195.3346875
2016-09-04 16:00:00+00:00,170024.60887499992,2629949.3783125,2459924.7694375003
2016-09-04 20:00:00+00:00,212616.04512500064,2415183.9833125,2202567.9381874995
2016-09-05 00:00:00+00:00,433590.68843750004,2492845.910125,2059255.2216875
2016-09-05 04:00:00+00:00,189744.91275000013,2968477.7487500003,2778732.836
2016-09-05 08:00:00+00:00,171114.94149999972,3056097.7981249997,2884982.856625
2016-09-05 12:00:00+00:00,175728.7554375003,3025900.5471875,2850171.79175
2016-09-05 16:00:00+00:00,151842.3797500003,2766812.8573125005,2614970.4775625
2016-09-05 20:00:00+00:00,219002.36212500045,2423544.4929375006,2204542.1308125
2016-09-06 00:00:00+00:00,439711.07668750035,2374113.0925000003,1934402.0158125
2016-09-06 04:00:00+00:00,185903.96400000062,2806533.095625,2620629.1316249995
2016-09-06 08:00:00+00:00,155268.2711249995,2952817.5535,2797549.2823750004
2016-09-06 12:00:00+00:00,162904.81493749982,2912155.265,2749250.4500625003
2016-09-06 16:00:00+00:00,151970.67406250024,2826705.701125,2674735.0270625
2016-09-06 20:00:00+00:00,183730.33962500002,2408717.1651875,2224986.8255625
2016-09-07 00:00:00+00:00,357986.9704374999,2331748.025625,1973761.0551874998
2016-09-07 04:00:00+00:00,166455.83062499994,2710212.986,2543757.155375
2016-09-07 08:00:00+00:00,155565.1428124993,2861190.8492499995,2705625.7064375
2016-09-07 12:00:00+00:00,170251.73081250023,2763428.2624375,2593176.531625
2016-09-07 16:00:00+00:00,144415.92068749992,2792915.9708125,2648500.050125
2016-09-07 20:00:00+00:00,189323.56756250048,2344947.7601875,2155624.1926249997
2016-09-08 00:00:00+00:00,333459.52268749964,2116871.3050625,1783411.7823750002
2016-09-08 04:00:00+00:00,144057.94743750012,2678194.1745625,2534136.2271249997
2016-09-08 08:00:00+00:00,139148.62624999974,2892164.6648124997,2753016.0385625
2016-09-08 12:00:00+00:00,166269.9608125002,2783940.7396875,2617670.778875
2016-09-08 16:00:00+00:00,156939.80012500007,2882292.8251875,2725353.0250625
2016-09-08 20:00:00+00:00,168598.39124999987,2440997.631375,2272399.240125
2016-09-09 00:00:00+00:00,280629.44293749984,2257435.190625,1976805.7476875
2016-09-09 04:00:00+00:00,143200.8125625006,2868051.2668125,2724850.4542499995
2016-09-09 08:00:00+00:00,148974.04243749985,3032065.220625,2883091.1781875
2016-09-09 12:00:00+00:00,147515.09849999985,2857746.9373749997,2710231.838875
2016-09-09 16:00:00+00:00,149766.71499999939,2864163.3543749996,2714396.6393750003
2016-09-09 20:00:00+00:00,161784.79824999953,2460228.4814999998,2298443.6832500002
2016-09-10 00:00:00+00:00,298114.85749999946,2269273.6409374997,1971158.7834375002
2016-09-10 04:00:00+00:00,231391.31118749967,2427002.8118125,2195611.5006250003
2016-09-10 08:00:00+00:00,158486.01893750066,2524109.0145,2365622.9955624994
2016-09-10 12:00:00+00:00,225636.35843750043,2642877.413,2417241.0545624997
2016-09-10 16:00:00+00:00,148649.7304375004,2772212.961,2623563.2305624997
2016-09-10 20:00:00+00:00,265789.7354374998,2555946.557625,2290156.8221875
2016-09-11 00:00:00+00:00,368706.8638750003,2291500.3924375,1922793.5285624997
2016-09-11 04:00:00+00:00,357334.46081249975,2253549.9484375,1896215.487625
2016-09-11 08:00:00+00:00,374210.3435624996,2529800.2103124997,2155589.86675
2016-09-11 12:00:00+00:00,365630.58850000007,2300697.142,1935066.5535
2016-09-11 16:00:00+00:00,141419.52818749938,2696065.7605625,2554646.2323750006
2016-09-11 20:00:00+00:00,202306.03718749993,2456197.8050625,2253891.767875
2016-09-12 00:00:00+00:00,366765.5,2306419.8923125,1939654.3923125002
2016-09-12 04:00:00+00:00,140235.27756249998,2812359.8669999996,2672124.5894374996
2016-09-12 08:00:00+00:00,135766.5478124991,2968068.7460624995,2832302.1982500004
2016-09-12 12:00:00+00:00,137814.14625000022,2900998.42375,2763184.2775
2016-09-12 16:00:00+00:00,150978.50712500047,2831563.1684375005,2680584.6613125
2016-09-12 20:00:00+00:00,175643.86037500016,2363332.6370625,2187688.7766875
2016-09-13 00:00:00+00:00,337993.04524999997,2229805.0594375,1891812.0141874999
2016-09-13 04:00:00+00:00,140762.3990624994,2679097.1128749996,2538334.7138125002
2016-09-13 08:00:00+00:00,131078.14812499983,2745027.3219999997,2613949.173875
2016-09-13 12:00:00+00:00,137183.5905624996,2777904.6034999997,2640721.0129375
2016-09-13 16:00:00+00:00,137844.3873124998,2726301.2028749995,2588456.8155624997
2016-09-13 20:00:00+00:00,156913.08093749965,2408845.6578124994,2251932.576875
2016-09-14 00:00:00+00:00,307239.18612500024,2299451.54625,1992212.360125
2016-09-14 04:00:00+00:00,132481.30837500002,2762010.01325,2629528.704875
2016-09-14 08:00:00+00:00,129134.31412499957,2759372.9276249995,2630238.6135
2016-09-14 12:00:00+00:00,133451.0934375003,2775432.9468125002,2641981.853375
2016-09-14 16:00:00+00:00,140052.11899999995,2717645.2545625,2577593.1355625
2016-09-14 20:00:00+00:00,157979.47143750032,2445569.647625,2287590.1761875
2016-09-15 00:00:00+00:00,308662.84743750026,2299921.556625,1991258.7091875
2016-09-15 04:00:00+00:00,145710.43268750003,2827315.1301875,2681604.6975
2016-09-15 08:00:00+00:00,154004.69618749944,3021467.7191874995,2867463.023
2016-09-15 12:00:00+00:00,139407.9791875002,2830625.8211250002,2691217.8419375
2016-09-15 16:00:00+00:00,133077.67281250097,2635509.4491250003,2502431.7763124993
2016-09-15 20:00:00+00:00,150055.48793750023,2369408.0020000003,2219352.5140625
2016-09-16 00:00:00+00:00,313971.4745624999,2186286.9291875,1872315.454625
2016-09-16 04:00:00+00:00,160279.63037499972,2816852.9130625,2656573.2826875
2016-09-16 08:00:00+00:00,130955.4312499999,2968981.6560625,2838026.2248125
